,CustomerID,pfm_spent,fm_nb_orders,fm_nb_items,fm_total_spent,fm_used_coupon,first_order_month,fm_purchased_accessory,first_item_size,accepts_marketing,wealthy_zip,region,first_item_price_range
5931,Anonymous6458,0.0,1,1,35.0,0,5,0,S,0,0,W,low
5932,Anonymous6459,0.0,1,2,50.0,0,6,1,No size,1,0,MW,low
5933,Anonymous6434,0.0,1,1,40.0,0,11,0,S,0,1,NE,high
5934,Anonymous6433,0.0,1,2,88.0,0,6,0,XS,1,0,NE,high
5935,Anonymous6417,0.0,1,1,12.0,1,12,1,No size,0,0,S,low
5936,Anonymous6405,0.0,1,1,32.0,0,11,0,L,1,0,MW,low
5937,Anonymous6409,0.0,1,3,116.0,1,8,0,XS,0,0,NE,high
5938,Anonymous641,0.0,1,1,48.0,0,9,0,M,0,0,NE,high
5939,Anonymous6410,0.0,1,1,50.0,0,5,0,S,0,0,W,high
5940,Anonymous6413,0.0,1,5,226.0,0,3,0,S,0,0,W,high
5941,Anonymous6415,0.0,1,1,50.0,0,5,0,M,0,0,W,high
5942,Anonymous6419,0.0,1,1,36.0,1,2,0,XL,0,0,NE,high
5943,Anonymous6421,0.0,1,1,25.0,0,6,1,No size,0,1,W,low
5944,Anonymous6425,0.0,1,1,36.0,1,11,0,XL,0,1,MW,high
5945,Anonymous6426,0.0,1,1,50.0,0,4,0,S,0,0,NE,high
5946,Anonymous6428,0.0,1,2,82.0,0,7,0,L,0,0,S,medium
5947,Anonymous6429,0.0,1,2,73.0,0,3,0,M,0,0,S,low
5948,Anonymous6335,0.0,1,1,48.0,0,3,0,S,0,0,S,high
5949,Anonymous6334,0.0,1,1,45.0,0,1,0,M,0,0,NE,medium
5950,Anonymous6333,0.0,1,2,51.2,1,12,0,M,0,0,W,high
5951,Anonymous6254,0.0,1,1,42.0,0,7,0,S,0,0,W,medium
5952,Anonymous6259,0.0,1,3,133.0,1,6,0,S,0,0,W,high
5953,Anonymous626,0.0,1,1,16.0,0,11,1,No size,0,0,W,low
5954,Anonymous6261,0.0,1,1,42.0,0,7,0,M,0,1,W,medium
5955,Anonymous6264,0.0,1,1,22.4,1,11,0,S,0,1,S,low
5956,Anonymous6265,0.0,1,2,41.0,0,11,1,No size,1,0,S,low
5957,Anonymous627,0.0,1,1,15.0,0,11,0,S,0,0,S,low
5958,Anonymous6270,0.0,1,3,72.0,0,7,1,No size,0,1,W,low
5959,Anonymous6272,0.0,1,1,50.0,0,9,0,L,1,0,S,high
5960,Anonymous6273,0.0,1,2,70.0,0,9,0,S,1,0,NE,medium
5961,Anonymous6275,0.0,1,2,31.0,0,11,1,No size,0,0,S,low
5962,Anonymous6277,0.0,1,1,50.0,0,2,0,XL,0,0,NE,high
5963,Anonymous6278,0.0,1,1,42.0,0,11,0,M,0,0,S,medium
5964,Anonymous6279,0.0,1,3,118.0,0,3,0,M,0,0,S,low
5965,Anonymous6253,0.0,1,3,109.8,1,3,0,S,0,0,S,low
5966,Anonymous6252,0.0,1,3,120.0,0,10,0,S,0,0,S,high
5967,Anonymous6250,0.0,1,1,43.2,1,5,0,L,1,0,S,high
5968,Anonymous6236,0.0,1,2,83.7,1,11,0,S,1,0,MW,high
5969,Anonymous6227,0.0,1,2,61.0,0,7,0,L,0,1,NE,medium
5970,Anonymous6233,0.0,1,3,120.0,0,3,0,M,0,0,S,low
5971,Anonymous6234,0.0,1,1,36.0,1,12,0,S,0,0,S,high
5972,Anonymous6237,0.0,1,1,50.0,0,1,0,S,0,0,W,high
5973,Anonymous6248,0.0,1,2,30.75,1,11,1,No size,0,1,S,low
5974,Anonymous6238,0.0,1,1,50.0,0,9,0,M,0,0,NE,high
5975,Anonymous624,0.0,1,3,84.6,1,8,1,No size,0,0,S,low
5976,Anonymous6240,0.0,1,3,108.0,0,2,0,M,1,0,S,low
5977,Anonymous6242,0.0,1,1,35.0,0,9,0,M,0,0,W,low
5978,Anonymous6244,0.0,1,1,48.0,0,5,0,M,0,1,NE,high
5979,Anonymous6246,0.0,1,1,45.0,0,12,0,S,0,0,S,medium
5980,Anonymous628,0.0,1,1,25.0,0,7,1,No size,0,0,MW,low
5981,Anonymous6281,0.0,1,2,85.0,1,5,0,S,0,0,S,high
5982,Anonymous6282,0.0,1,2,41.0,0,3,1,No size,0,1,MW,low
5983,Anonymous6307,0.0,1,1,50.0,0,1,0,XS,0,0,NE,high
5984,Anonymous6312,0.0,1,4,150.0,1,9,0,S,0,1,S,low
5985,Anonymous6313,0.0,1,1,36.0,1,11,0,L,0,0,S,high
5986,Anonymous6314,0.0,1,2,73.6,1,4,0,S,0,0,W,high
5987,Anonymous6315,0.0,1,4,152.0,0,8,1,No size,0,0,W,low
5988,Anonymous6317,0.0,1,1,16.0,0,1,1,No size,0,0,MW,low
5989,Anonymous632,0.0,1,1,40.0,0,7,0,S,0,0,W,medium
5990,Anonymous6321,0.0,1,3,97.6,1,12,0,S,0,1,MW,medium
5991,Anonymous6323,0.0,1,2,72.0,0,2,0,L,0,0,W,high
5992,Anonymous6325,0.0,1,1,40.0,0,2,0,M,0,0,W,high
5993,Anonymous6326,0.0,1,1,47.0,0,4,0,XS,0,0,W,high
5994,Anonymous6328,0.0,1,3,95.0,0,1,1,No size,0,0,S,low
5995,Anonymous6329,0.0,1,3,120.0,0,11,0,S,0,0,W,low
5996,Anonymous6306,0.0,1,1,20.0,0,1,1,No size,0,0,W,low
5997,Anonymous6305,0.0,1,1,45.0,0,7,0,S,0,0,S,high
5998,Anonymous6304,0.0,1,1,50.0,0,11,0,M,0,0,S,high
5999,Anonymous6283,0.0,1,1,20.0,0,1,1,No size,0,0,MW,low
6000,Anonymous6285,0.0,1,4,188.0,0,3,0,XL,0,0,S,high
6001,Anonymous629,0.0,1,3,110.0,1,7,1,S,0,0,W,high
6002,Anonymous6290,0.0,1,2,85.0,0,11,0,S,0,0,S,high
6003,Anonymous6303,0.0,1,1,48.0,0,6,0,XL,0,0,W,high
6004,Anonymous6294,0.0,1,1,25.0,0,3,1,No size,0,0,S,low
6005,Anonymous6297,0.0,1,1,50.0,0,2,0,L,1,0,W,high
6006,Anonymous63,0.0,1,1,22.5,1,3,1,No size,0,0,S,low
6007,Anonymous6300,0.0,1,1,45.0,0,12,0,M,0,0,NE,high
6008,Anonymous6961,0.0,1,2,88.0,0,8,0,L,0,1,NE,high
6009,Anonymous6963,0.0,1,2,85.0,1,6,0,XS,0,1,W,high
6010,Anonymous7636,0.0,1,1,25.0,0,10,1,No size,0,1,W,low
6011,Anonymous7638,0.0,1,1,48.0,0,5,0,S,0,0,NE,high
6012,Anonymous764,0.0,1,2,96.0,0,2,0,S,0,0,NE,high
6013,Anonymous7645,0.0,1,1,48.0,0,4,0,S,0,0,W,high
6014,Anonymous7647,0.0,1,1,45.0,1,3,0,M,0,0,S,high
6015,Anonymous7648,0.0,1,2,95.0,0,11,0,S,0,0,MW,medium
6016,Anonymous7651,0.0,1,1,18.75,1,11,1,No size,0,0,S,low
6017,Anonymous7653,0.0,1,1,40.0,0,10,0,S,0,1,NE,high
6018,Anonymous7655,0.0,1,1,50.0,0,2,0,M,0,0,NE,high
6019,Anonymous7656,0.0,1,1,45.0,0,12,0,M,0,1,S,medium
6020,Anonymous7630,0.0,1,2,85.0,1,7,0,S,0,0,W,high
6021,Anonymous7722,0.0,1,1,25.0,0,7,1,No size,0,0,W,low
6022,Anonymous760,0.0,1,1,42.0,0,2,0,XL,0,1,W,medium
6023,Anonymous7600,0.0,1,1,50.0,0,1,0,L,0,0,MW,high
6024,Anonymous7602,0.0,1,1,50.0,0,2,0,XS,0,0,S,high
6025,Anonymous7603,0.0,1,2,95.0,0,11,0,S,0,0,S,medium
6026,Anonymous7604,0.0,1,1,15.0,0,8,1,No size,0,0,MW,low
6027,Anonymous7607,0.0,1,2,73.0,0,8,1,No size,0,1,NE,low
6028,Anonymous7608,0.0,1,3,81.9,1,2,1,No size,0,0,S,low
6029,Anonymous7610,0.0,1,1,45.0,1,4,0,M,0,0,MW,high
6030,Anonymous7611,0.0,1,1,45.0,1,2,0,S,0,0,MW,high
6031,Anonymous7614,0.0,1,4,100.3,1,7,1,No size,0,0,MW,low
6032,Anonymous7616,0.0,1,2,72.0,1,7,0,L,0,0,W,medium
6033,Anonymous7617,0.0,1,1,25.0,0,10,1,No size,1,0,NE,low
6034,Anonymous7624,0.0,1,1,28.0,0,12,0,S,0,0,MW,low
6035,Anonymous7658,0.0,1,3,95.0,0,8,1,M,0,1,W,medium
6036,Anonymous7659,0.0,1,2,90.0,1,4,0,S,0,0,NE,high
6037,Anonymous766,0.0,1,2,40.0,0,12,0,S,0,0,S,low
6038,Anonymous7660,0.0,1,2,98.0,0,3,0,XL,1,0,S,high
6039,Anonymous7691,0.0,1,1,45.0,1,2,0,M,0,0,W,high
6040,Anonymous7698,0.0,1,1,18.75,1,12,1,No size,0,1,S,low
6041,Anonymous7699,0.0,1,2,86.4,1,5,0,M,1,0,NE,high
6042,Anonymous77,0.0,1,1,25.0,0,6,1,No size,1,0,W,low
6043,Anonymous770,0.0,1,1,25.0,0,8,1,No size,0,0,S,low
6044,Anonymous7700,0.0,1,1,25.0,0,6,1,No size,0,0,S,low
6045,Anonymous7703,0.0,1,2,85.0,1,10,0,XL,0,0,S,high
6046,Anonymous7704,0.0,1,1,48.0,0,7,0,S,0,0,S,high
6047,Anonymous7705,0.0,1,6,260.0,1,10,0,M,0,0,MW,medium
6048,Anonymous7716,0.0,1,2,72.25,1,8,0,L,1,0,W,high
6049,Anonymous7717,0.0,1,1,50.0,0,7,0,XS,0,0,W,high
6050,Anonymous7719,0.0,1,4,157.0,1,8,0,XS,0,0,NE,high
6051,Anonymous772,0.0,1,2,85.0,0,8,0,XS,0,0,MW,high
6052,Anonymous769,0.0,1,3,125.0,1,7,0,M,0,0,S,high
6053,Anonymous7689,0.0,1,1,48.0,0,6,0,L,0,1,NE,high
6054,Anonymous7670,0.0,1,2,96.0,0,10,0,XS,0,0,W,high
6055,Anonymous7662,0.0,1,3,110.0,0,7,0,L,1,1,NE,low
6056,Anonymous7663,0.0,1,2,58.4,1,1,0,XS,1,0,NE,high
6057,Anonymous7664,0.0,1,2,85.0,0,12,0,S,0,0,NE,medium
6058,Anonymous7666,0.0,1,4,159.0,0,11,0,S,1,0,W,medium
6059,Anonymous7667,0.0,1,5,161.5,1,11,0,M,0,0,W,high
6060,Anonymous767,0.0,1,1,37.5,1,11,0,M,0,1,W,high
6061,Anonymous7671,0.0,1,4,180.0,0,9,0,M,0,0,NE,high
6062,Anonymous7686,0.0,1,3,60.8,1,11,1,No size,0,0,NE,low
6063,Anonymous7673,0.0,1,4,126.65,1,7,0,M,1,0,MW,low
6064,Anonymous7674,0.0,1,1,24.0,0,10,0,L,0,0,W,low
6065,Anonymous7675,0.0,1,1,36.0,1,4,0,M,0,0,S,high
6066,Anonymous7678,0.0,1,1,45.0,1,3,0,XL,0,0,S,high
6067,Anonymous7683,0.0,1,3,133.0,0,9,0,L,0,0,NE,high
6068,Anonymous7684,0.0,1,1,43.2,1,5,0,S,0,0,W,high
6069,Anonymous7685,0.0,1,1,50.0,0,3,0,M,0,0,W,high
6070,Anonymous7598,0.0,1,2,73.0,0,6,1,No size,0,0,MW,low
6071,Anonymous754,0.0,1,1,25.0,0,4,1,No size,0,0,W,low
6072,Anonymous7510,0.0,1,1,37.5,1,11,0,XS,0,0,W,high
6073,Anonymous7511,0.0,1,1,15.0,0,8,1,No size,0,0,W,low
6074,Anonymous7517,0.0,1,1,40.8,1,11,0,S,0,0,W,high
6075,Anonymous7519,0.0,1,1,40.8,1,11,0,S,0,0,W,high
6076,Anonymous7523,0.0,1,1,50.0,0,2,0,S,0,0,NE,high
6077,Anonymous7524,0.0,1,1,19.0,0,7,0,S,0,1,W,low
6078,Anonymous7525,0.0,1,1,20.0,0,1,1,No size,0,0,S,low
6079,Anonymous7528,0.0,1,1,31.5,1,5,0,L,0,0,S,medium
6080,Anonymous7530,0.0,1,2,100.0,0,6,0,M,0,1,NE,high
6081,Anonymous7533,0.0,1,1,29.75,1,8,0,M,0,0,MW,medium
6082,Anonymous7534,0.0,1,1,16.0,0,11,1,No size,0,1,W,low
6083,Anonymous7535,0.0,1,1,45.0,1,3,0,S,0,1,NE,high
6084,Anonymous7536,0.0,1,1,48.0,0,5,0,XS,1,0,S,high
6085,Anonymous7509,0.0,1,1,35.0,0,11,0,S,0,0,W,medium
6086,Anonymous7508,0.0,1,1,25.0,0,3,1,No size,0,0,W,low
6087,Anonymous7482,0.0,1,1,48.0,0,8,0,L,0,1,W,high
6088,Anonymous7485,0.0,1,6,224.0,0,8,1,M,0,1,NE,medium
6089,Anonymous7486,0.0,1,1,48.0,0,5,0,XS,0,0,NE,high
6090,Anonymous7487,0.0,1,1,48.0,0,6,0,M,0,0,S,high
6091,Anonymous7488,0.0,1,3,124.0,0,11,0,S,0,1,S,low
6092,Anonymous749,0.0,1,6,244.0,0,11,0,L,0,0,S,medium
6093,Anonymous7490,0.0,1,1,50.0,0,9,0,M,0,0,W,high
6094,Anonymous7493,0.0,1,1,25.0,0,3,1,No size,1,0,S,low
6095,Anonymous7495,0.0,1,1,25.0,0,5,1,No size,0,0,W,low
6096,Anonymous7496,0.0,1,1,16.0,0,5,1,No size,0,0,S,low
6097,Anonymous7498,0.0,1,1,48.0,0,3,0,M,1,0,S,high
6098,Anonymous750,0.0,1,4,160.0,1,7,0,XS,0,0,W,high
6099,Anonymous7505,0.0,1,3,94.0,0,1,1,M,0,0,W,low
6100,Anonymous7539,0.0,1,1,30.0,0,9,0,M,0,0,W,low
6101,Anonymous7540,0.0,1,1,48.0,0,5,0,S,0,1,MW,high
6102,Anonymous7541,0.0,1,2,72.0,1,10,0,S,0,0,S,low
6103,Anonymous7572,0.0,1,1,100.0,0,6,0,No size,1,0,S,high
6104,Anonymous7573,0.0,1,1,50.0,0,6,0,M,0,0,W,high
6105,Anonymous7574,0.0,1,1,25.0,0,11,1,No size,0,0,W,low
6106,Anonymous7576,0.0,1,2,62.0,0,3,1,M,0,0,MW,high
6107,Anonymous7577,0.0,1,2,70.0,0,6,0,L,0,0,NE,medium
6108,Anonymous7578,0.0,1,1,50.0,0,1,0,S,0,0,S,high
6109,Anonymous7579,0.0,1,1,25.0,0,3,1,No size,0,0,S,low
6110,Anonymous7581,0.0,1,1,35.0,0,11,0,XL,0,0,W,medium
6111,Anonymous7583,0.0,1,1,20.0,0,1,1,No size,0,0,W,low
6112,Anonymous7585,0.0,1,1,48.0,0,8,0,L,0,0,W,high
6113,Anonymous7588,0.0,1,3,114.0,0,7,0,M,0,0,W,medium
6114,Anonymous7589,0.0,1,3,109.6,1,4,0,M,0,0,NE,high
6115,Anonymous759,0.0,1,2,83.0,0,7,0,S,1,0,S,high
6116,Anonymous7592,0.0,1,1,34.0,1,12,0,M,0,0,S,high
6117,Anonymous7593,0.0,1,1,25.0,0,6,1,No size,0,0,W,low
6118,Anonymous757,0.0,1,2,85.0,1,5,0,XS,0,0,S,high
6119,Anonymous7568,0.0,1,1,15.0,0,1,1,No size,0,0,S,low
6120,Anonymous7552,0.0,1,1,36.0,1,1,0,S,0,0,S,high
6121,Anonymous7542,0.0,1,2,68.0,0,9,0,S,0,0,S,low
6122,Anonymous7549,0.0,1,1,50.0,0,11,0,XS,0,0,W,high
6123,Anonymous755,0.0,1,1,45.0,0,3,0,S,0,0,MW,medium
6124,Anonymous7551,0.0,1,3,95.4,1,3,1,L,0,0,W,high
6125,Anonymous7566,0.0,1,4,165.0,1,10,0,S,0,0,W,high
6126,Anonymous7556,0.0,1,1,50.0,0,1,0,XS,0,0,W,high
6127,Anonymous7558,0.0,1,1,50.0,0,2,0,S,1,0,S,high
6128,Anonymous7559,0.0,1,1,50.0,0,6,0,M,0,0,NE,high
6129,Anonymous756,0.0,1,1,50.0,0,5,0,S,0,0,S,high
6130,Anonymous7720,0.0,1,3,105.3,1,5,0,L,0,0,S,low
6131,Anonymous7724,0.0,1,1,37.6,1,4,0,L,0,0,W,high
6132,Anonymous7478,0.0,1,2,92.0,0,2,0,S,1,0,MW,high
6133,Anonymous7885,0.0,1,1,40.0,0,7,0,M,0,1,W,medium
6134,Anonymous7887,0.0,1,2,85.0,1,9,0,S,0,0,S,high
6135,Anonymous789,0.0,1,2,35.0,0,1,1,No size,0,0,W,low
6136,Anonymous7892,0.0,1,1,35.0,0,11,0,XS,0,0,S,medium
6137,Anonymous7893,0.0,1,2,85.0,1,5,0,M,0,0,W,high
6138,Anonymous7894,0.0,1,1,32.0,0,8,0,S,0,0,NE,low
6139,Anonymous7900,0.0,1,2,77.0,0,10,0,L,0,0,W,medium
6140,Anonymous7901,0.0,1,1,50.0,0,12,0,XS,0,0,W,high
6141,Anonymous7902,0.0,1,1,48.0,0,12,0,S,0,0,NE,high
6142,Anonymous7880,0.0,1,1,40.0,0,7,0,M,0,0,S,medium
6143,Anonymous7725,0.0,1,1,45.0,0,1,0,S,1,0,S,high
6144,Anonymous788,0.0,1,1,35.0,0,9,0,M,0,1,NE,medium
6145,Anonymous7858,0.0,1,3,123.3,1,3,0,S,1,0,W,medium
6146,Anonymous7860,0.0,1,1,48.0,0,3,0,L,0,0,W,high
6147,Anonymous7862,0.0,1,1,45.0,0,11,0,S,0,0,MW,high
6148,Anonymous7863,0.0,1,2,61.0,0,7,0,L,0,0,MW,low
6149,Anonymous7867,0.0,1,1,50.0,0,3,0,M,0,0,MW,high
6150,Anonymous7868,0.0,1,1,24.0,0,1,0,M,0,0,S,low
6151,Anonymous7871,0.0,1,2,90.0,0,3,0,M,0,1,MW,medium
6152,Anonymous7872,0.0,1,1,42.5,1,7,0,S,0,0,W,high
6153,Anonymous7873,0.0,1,1,50.0,0,1,0,M,0,0,S,high
6154,Anonymous7874,0.0,1,2,42.0,0,7,0,M,0,0,W,low
6155,Anonymous7878,0.0,1,1,50.0,0,7,0,M,0,0,W,high
6156,Anonymous7910,0.0,1,4,108.9,1,10,1,S,1,0,MW,low
6157,Anonymous7912,0.0,1,1,40.0,0,6,0,XL,0,0,W,medium
6158,Anonymous7945,0.0,1,1,30.0,0,12,0,S,0,0,NE,low
6159,Anonymous7946,0.0,1,2,90.0,0,6,0,L,0,0,W,high
6160,Anonymous7947,0.0,1,1,36.0,1,4,0,S,0,0,NE,high
6161,Anonymous7948,0.0,1,3,105.0,0,9,0,M,1,0,S,low
6162,Anonymous7952,0.0,1,2,63.75,1,11,0,XL,0,0,S,medium
6163,Anonymous7953,0.0,1,1,22.5,1,4,1,No size,0,1,NE,low
6164,Anonymous7954,0.0,1,1,50.0,0,9,0,M,0,1,NE,high
6165,Anonymous7956,0.0,1,1,45.0,1,4,0,M,0,0,W,high
6166,Anonymous7957,0.0,1,1,35.0,0,8,0,XS,0,0,W,medium
6167,Anonymous7958,0.0,1,2,90.0,1,1,0,M,1,0,W,high
6168,Anonymous796,0.0,1,1,45.0,0,3,0,S,0,0,S,medium
6169,Anonymous7962,0.0,1,2,76.5,1,7,0,XS,0,0,S,medium
6170,Anonymous7943,0.0,1,2,61.0,0,12,0,L,0,0,MW,low
6171,Anonymous7942,0.0,1,1,50.0,0,10,0,M,0,1,W,high
6172,Anonymous7941,0.0,1,5,176.0,0,3,0,L,0,0,MW,low
6173,Anonymous7913,0.0,1,2,87.0,0,9,0,S,0,0,W,medium
6174,Anonymous7914,0.0,1,2,31.0,0,11,1,No size,1,0,S,low
6175,Anonymous7915,0.0,1,2,70.0,0,7,0,S,0,0,W,medium
6176,Anonymous792,0.0,1,1,45.0,0,3,0,M,0,0,W,high
6177,Anonymous7921,0.0,1,3,132.0,0,11,0,S,0,1,S,high
6178,Anonymous7922,0.0,1,1,36.0,1,7,0,L,0,0,W,medium
6179,Anonymous7923,0.0,1,1,35.0,0,1,0,S,1,0,S,low
6180,Anonymous7926,0.0,1,1,50.0,0,11,0,S,0,0,S,high
6181,Anonymous7927,0.0,1,1,45.0,0,10,0,S,0,0,W,high
6182,Anonymous7928,0.0,1,1,36.0,1,11,0,S,1,1,S,high
6183,Anonymous793,0.0,1,1,40.0,0,7,0,S,0,0,MW,high
6184,Anonymous7931,0.0,1,1,50.0,0,3,0,S,1,0,S,high
6185,Anonymous7857,0.0,1,1,25.0,0,11,1,No size,1,0,W,low
6186,Anonymous7854,0.0,1,2,85.0,0,6,0,XS,1,0,S,medium
6187,Anonymous7786,0.0,1,2,100.0,0,2,0,M,1,0,W,high
6188,Anonymous7756,0.0,1,1,50.0,0,7,0,L,0,0,MW,high
6189,Anonymous7763,0.0,1,1,34.0,1,10,0,M,0,0,S,high
6190,Anonymous7764,0.0,1,2,77.0,0,7,0,M,0,0,W,medium
6191,Anonymous7767,0.0,1,1,25.0,0,3,1,No size,0,0,W,low
6192,Anonymous7768,0.0,1,2,85.0,0,11,0,S,0,0,W,medium
6193,Anonymous7769,0.0,1,1,15.0,0,7,0,L,0,0,MW,low
6194,Anonymous7770,0.0,1,1,15.0,0,7,1,No size,0,1,NE,low
6195,Anonymous7771,0.0,1,2,69.0,1,11,0,S,0,1,S,medium
6196,Anonymous7772,0.0,1,1,36.0,1,11,0,L,1,0,NE,medium
6197,Anonymous7776,0.0,1,2,77.0,0,8,0,S,0,0,W,low
6198,Anonymous7778,0.0,1,1,40.0,0,8,0,XS,0,0,W,medium
6199,Anonymous7779,0.0,1,3,120.0,0,1,0,M,0,0,W,low
6200,Anonymous7780,0.0,1,1,20.0,0,7,0,M,0,1,W,low
6201,Anonymous7783,0.0,1,4,155.0,1,5,0,M,0,0,NE,low
6202,Anonymous7752,0.0,1,3,105.0,0,5,0,S,0,0,W,low
6203,Anonymous7750,0.0,1,1,37.8,1,3,0,M,0,0,MW,medium
6204,Anonymous775,0.0,1,2,80.0,0,4,0,S,1,0,MW,low
6205,Anonymous7734,0.0,1,1,45.0,0,12,0,M,1,0,S,medium
6206,Anonymous7727,0.0,1,1,25.0,0,6,1,No size,0,0,NE,low
6207,Anonymous7728,0.0,1,1,12.0,1,11,1,No size,1,0,S,low
6208,Anonymous7729,0.0,1,1,25.0,0,6,1,No size,0,0,S,low
6209,Anonymous7731,0.0,1,1,43.2,1,9,0,XL,0,0,S,high
6210,Anonymous7733,0.0,1,3,120.0,1,8,0,S,0,0,MW,high
6211,Anonymous7736,0.0,1,1,24.0,0,12,0,M,0,1,NE,low
6212,Anonymous7740,0.0,1,2,98.0,0,6,0,S,0,0,W,high
6213,Anonymous7741,0.0,1,3,106.0,0,3,0,L,1,0,NE,low
6214,Anonymous7744,0.0,1,2,63.0,1,9,1,M,1,0,MW,medium
6215,Anonymous7745,0.0,1,3,108.0,1,2,0,S,0,0,S,low
6216,Anonymous7747,0.0,1,2,83.0,0,6,0,L,0,0,W,high
6217,Anonymous7784,0.0,1,1,16.0,0,11,1,No size,0,0,W,low
6218,Anonymous7789,0.0,1,1,42.5,1,11,0,S,0,0,W,high
6219,Anonymous7853,0.0,1,2,82.8,1,1,0,L,0,1,NE,medium
6220,Anonymous7824,0.0,1,1,35.0,0,5,0,M,0,1,NE,low
6221,Anonymous7826,0.0,1,2,87.0,0,7,0,M,0,0,W,medium
6222,Anonymous7827,0.0,1,3,142.0,0,2,0,S,0,1,W,medium
6223,Anonymous7829,0.0,1,1,50.0,0,11,0,XS,0,0,MW,high
6224,Anonymous7830,0.0,1,5,218.0,0,11,0,M,0,0,MW,high
6225,Anonymous7834,0.0,1,1,36.0,1,12,0,M,0,1,NE,high
6226,Anonymous7835,0.0,1,1,22.5,1,3,1,No size,0,0,S,low
6227,Anonymous7836,0.0,1,1,48.0,0,6,0,S,0,0,W,high
6228,Anonymous7838,0.0,1,1,35.0,0,9,0,M,0,0,S,medium
6229,Anonymous7839,0.0,1,1,16.0,0,11,1,No size,0,0,NE,low
6230,Anonymous7845,0.0,1,1,15.0,0,12,1,No size,0,0,W,low
6231,Anonymous7846,0.0,1,1,36.0,1,12,0,L,0,0,MW,medium
6232,Anonymous7848,0.0,1,1,45.0,1,1,0,M,0,0,NE,high
6233,Anonymous7851,0.0,1,1,20.0,0,1,1,No size,0,0,NE,low
6234,Anonymous7822,0.0,1,1,35.0,0,9,0,L,0,1,W,medium
6235,Anonymous7821,0.0,1,1,40.0,0,12,0,XL,0,0,S,high
6236,Anonymous7796,0.0,1,2,40.0,0,7,0,M,0,0,S,low
6237,Anonymous7799,0.0,1,2,41.0,0,2,1,No size,1,0,MW,low
6238,Anonymous7800,0.0,1,1,16.0,0,12,1,No size,0,1,MW,low
6239,Anonymous7801,0.0,1,1,25.0,0,11,1,No size,0,0,NE,low
6240,Anonymous7805,0.0,1,4,178.0,0,9,0,M,0,0,W,low
6241,Anonymous7807,0.0,1,2,80.0,0,3,0,S,0,0,MW,low
6242,Anonymous782,0.0,1,1,50.0,0,6,0,S,0,0,S,high
6243,Anonymous7808,0.0,1,1,32.0,0,7,0,S,0,0,S,low
6244,Anonymous781,0.0,1,1,25.0,0,10,1,No size,0,0,W,low
6245,Anonymous7810,0.0,1,1,25.0,0,8,1,No size,0,1,W,low
6246,Anonymous7814,0.0,1,2,72.0,0,11,0,L,0,0,S,medium
6247,Anonymous7815,0.0,1,1,50.0,0,2,0,L,0,0,W,high
6248,Anonymous7817,0.0,1,1,45.0,0,10,0,L,1,0,MW,high
6249,Anonymous7818,0.0,1,5,121.5,1,5,1,L,1,0,S,low
6250,Anonymous7480,0.0,1,1,16.0,0,7,1,No size,0,0,W,low
6251,Anonymous7477,0.0,1,1,45.0,0,11,0,XS,0,0,W,high
6252,Anonymous7121,0.0,1,1,40.0,0,7,0,M,0,0,S,medium
6253,Anonymous7124,0.0,1,1,50.0,0,12,0,XS,0,0,W,high
6254,Anonymous7125,0.0,1,4,159.0,1,9,0,XL,0,0,W,medium
6255,Anonymous7127,0.0,1,2,73.0,0,7,1,No size,0,1,MW,low
6256,Anonymous7129,0.0,1,2,74.0,0,11,0,L,0,0,S,medium
6257,Anonymous7130,0.0,1,2,80.0,0,4,0,M,0,1,W,low
6258,Anonymous7136,0.0,1,1,25.0,0,6,1,No size,0,0,S,low
6259,Anonymous7137,0.0,1,1,50.0,0,9,0,S,0,0,W,high
6260,Anonymous7138,0.0,1,1,37.5,1,11,0,XS,0,0,W,high
6261,Anonymous7141,0.0,1,1,35.0,0,11,0,S,0,0,W,medium
6262,Anonymous7144,0.0,1,1,43.2,1,9,0,S,0,0,W,high
6263,Anonymous7145,0.0,1,2,85.0,1,6,0,S,0,0,S,high
6264,Anonymous7147,0.0,1,1,20.0,0,1,1,No size,0,0,W,low
6265,Anonymous7151,0.0,1,1,50.0,0,11,0,M,0,1,NE,high
6266,Anonymous7122,0.0,1,1,48.0,0,6,0,S,0,0,MW,high
6267,Anonymous7119,0.0,1,2,85.0,0,11,0,XS,0,0,S,high
6268,Anonymous7092,0.0,1,1,25.0,0,6,1,No size,1,0,NE,low
6269,Anonymous7093,0.0,1,4,154.0,0,9,0,M,0,1,W,low
6270,Anonymous7099,0.0,1,4,151.0,0,11,1,No size,0,1,MW,low
6271,Anonymous710,0.0,1,5,165.0,0,7,0,L,1,0,MW,low
6272,Anonymous7100,0.0,1,1,22.5,1,3,1,No size,0,0,W,low
6273,Anonymous7103,0.0,1,2,90.0,1,3,0,XS,1,0,W,high
6274,Anonymous7105,0.0,1,1,32.0,0,11,0,L,0,1,W,low
6275,Anonymous7106,0.0,1,1,50.0,0,4,0,S,0,0,S,high
6276,Anonymous7108,0.0,1,2,72.0,0,11,0,L,0,0,NE,medium
6277,Anonymous711,0.0,1,1,40.0,0,8,0,M,1,0,S,high
6278,Anonymous7113,0.0,1,2,73.0,0,1,0,S,0,0,S,low
6279,Anonymous7114,0.0,1,1,22.5,1,2,1,No size,0,0,W,low
